Date,Time,BLOCK,Cblock,lat,lon,ABO,ALF,ARD,BEN,CHN,DAU,DOU,FID,GER,ILA,KAS,KEV,LAF,LAN,MAC,MAS,MOR,MUG,SAM,TAL,TRS,URS,GroupA,GroupB,GroupA_TF,GroupB_TF,
23/06/2019,10:30,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
23/06/2019,10:45,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,A
23/06/2019,11:15,35p,35P,1.738795973,31.57720702,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,BTH
23/06/2019,11:30,37n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,A
23/06/2019,11:45,37n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,3,1,1,BTH
23/06/2019,12:00,37l,35L,1.735000983,31.57721599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,A
23/06/2019,12:00,37p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
24/06/2019,08:00,35n,35N,1.737316987,31.57718296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,BTH
24/06/2019,08:15,35n,35N,1.737316987,31.57718296,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,3,6,1,1,BTH
24/06/2019,08:30,35n,35N,1.737316987,31.57718296,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,2,7,1,1,BTH
24/06/2019,08:45,35n,35N,1.737316987,31.57718296,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,4,7,1,1,BTH
24/06/2019,09:00,35n,35N,1.737316987,31.57718296,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,4,5,1,1,BTH
24/06/2019,09:45,35n,35N,1.737316987,31.57718296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,B
24/06/2019,10:00,35n,35N,1.737316987,31.57718296,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,5,0,1,B
24/06/2019,10:15,35n,35N,1.737316987,31.57718296,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,4,1,1,BTH
24/06/2019,10:30,35n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
24/06/2019,10:30,35r,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,BTH
24/06/2019,10:45,35n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,BTH
24/06/2019,10:45,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
24/06/2019,11:00,35n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,BTH
24/06/2019,11:15,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
24/06/2019,11:30,32p,30P,1.739380024,31.57213404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
24/06/2019,12:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,A
24/06/2019,12:00,35n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,BTH
24/06/2019,12:15,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
24/06/2019,12:15,35r,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,BTH
24/06/2019,12:30,35n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,BTH
24/06/2019,13:00,35n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,BTH
24/06/2019,13:45,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
24/06/2019,14:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
24/06/2019,14:15,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/06/2019,07:45,29n,25N,1.736929994,31.56783496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,A
25/06/2019,08:00,29n,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,B
25/06/2019,08:30,32n,30N,1.737150019,31.57219699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
25/06/2019,08:45,32n,30N,1.737150019,31.57219699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
25/06/2019,09:15,32n,30N,1.737150019,31.57219699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
25/06/2019,09:45,32n,30N,1.737150019,31.57219699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
25/06/2019,10:00,32l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/06/2019,10:00,32n,30N,1.737150019,31.57219699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
25/06/2019,10:30,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/06/2019,10:45,32n,30N,1.737150019,31.57219699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
25/06/2019,11:00,32n,30N,1.737150019,31.57219699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
25/06/2019,11:15,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/06/2019,11:30,32l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/06/2019,12:00,32l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
25/06/2019,15:15,25n,25N,1.736929994,31.56783496,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,1,BTH
25/06/2019,15:30,25n,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
26/06/2019,07:45,32n,30N,1.737150019,31.57219699,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,A
26/06/2019,08:00,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,A
26/06/2019,08:15,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,A
26/06/2019,08:30,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,A
26/06/2019,08:45,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,A
26/06/2019,09:00,25h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
26/06/2019,09:00,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,A
26/06/2019,09:15,25h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
26/06/2019,09:15,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,A
26/06/2019,09:30,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
26/06/2019,09:30,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,BTH
26/06/2019,09:45,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
26/06/2019,09:45,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,BTH
26/06/2019,10:00,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
26/06/2019,10:00,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,BTH
26/06/2019,10:15,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
26/06/2019,10:15,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,BTH
26/06/2019,10:30,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,BTH
26/06/2019,10:45,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,B
26/06/2019,10:45,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,BTH
26/06/2019,11:00,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,B
26/06/2019,11:00,35p,35P,1.738795973,31.57720702,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,BTH
26/06/2019,11:15,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
26/06/2019,11:30,25h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
26/06/2019,11:45,25h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
26/06/2019,12:00,25h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
26/06/2019,13:15,35p,35P,1.738795973,31.57720702,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,BTH
26/06/2019,13:30,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
26/06/2019,13:45,35p,35P,1.738795973,31.57720702,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,BTH
26/06/2019,14:00,35p,35P,1.738795973,31.57720702,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,BTH
26/06/2019,14:15,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
27/06/2019,07:45,25n,25N,1.736929994,31.56783496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,BTH
27/06/2019,08:00,25n,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,08:30,29j,25J,1.733472962,31.567842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,08:45,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,09:00,27n,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,11:00,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,11:15,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,12:45,25l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,13:00,25l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,13:15,22l,20L,1.735033002,31.56350504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,13:30,22l,20L,1.735033002,31.56350504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,13:45,22l,20L,1.735033002,31.56350504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
27/06/2019,14:00,22l,20L,1.735033002,31.56350504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,08:30,27h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
28/06/2019,08:45,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
28/06/2019,09:00,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
28/06/2019,09:15,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
28/06/2019,09:45,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
28/06/2019,10:00,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
28/06/2019,10:15,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
28/06/2019,10:30,27h,25H,1.731971009,31.56793102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,B
28/06/2019,10:45,27h,25H,1.731971009,31.56793102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,B
28/06/2019,11:00,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,B
28/06/2019,11:15,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,B
28/06/2019,11:30,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,11:45,25h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,12:00,22l,20L,1.735033002,31.56350504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,12:15,21l,20L,1.735033002,31.56350504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,12:30,20n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,12:45,20n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,13:00,21n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,13:15,21n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,13:30,21n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,14:30,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,14:45,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,15:00,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,15:15,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,15:30,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,15:45,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,16:00,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
28/06/2019,16:15,22n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,B
29/06/2019,09:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
29/06/2019,09:15,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
29/06/2019,10:45,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,BTH
29/06/2019,11:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
29/06/2019,11:15,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
29/06/2019,11:30,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
29/06/2019,12:30,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
29/06/2019,12:45,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
29/06/2019,14:15,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
29/06/2019,14:45,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
29/06/2019,15:30,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
01/07/2019,07:30,27h,25H,1.731971009,31.56793102,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,BTH
01/07/2019,07:45,27h,25H,1.731971009,31.56793102,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4,2,1,1,BTH
01/07/2019,08:00,27h,25H,1.731971009,31.56793102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,A
01/07/2019,08:30,29l,25L,1.735076001,31.56786497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
01/07/2019,08:45,32n,30N,1.737150019,31.57219699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
01/07/2019,09:00,32n,30N,1.737150019,31.57219699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,B
01/07/2019,09:15,32n,30N,1.737150019,31.57219699,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,BTH
01/07/2019,09:30,32n,30N,1.737150019,31.57219699,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,BTH
01/07/2019,09:45,32n,30N,1.737150019,31.57219699,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,1,1,BTH
01/07/2019,10:00,32n,30N,1.737150019,31.57219699,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,1,1,BTH
01/07/2019,10:15,32n,30N,1.737150019,31.57219699,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,1,1,BTH
01/07/2019,10:30,32n,30N,1.737150019,31.57219699,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,BTH
01/07/2019,11:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
01/07/2019,11:15,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
01/07/2019,13:45,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,B
01/07/2019,14:00,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
01/07/2019,14:45,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
02/07/2019,07:30,30j,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,07:45,32l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,08:00,27h,25H,1.731971009,31.56793102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,08:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,08:15,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,B
02/07/2019,08:30,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,B
02/07/2019,08:30,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,08:45,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,B
02/07/2019,08:45,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,09:00,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,B
02/07/2019,09:15,27j,25J,1.733472962,31.567842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BTH
02/07/2019,09:15,32n,30N,1.737150019,31.57219699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,A
02/07/2019,09:30,32n,30N,1.737150019,31.57219699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,A
02/07/2019,10:15,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,10:30,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,A
02/07/2019,11:15,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,1,0,A
02/07/2019,11:30,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,1,0,A
02/07/2019,12:30,35p,35P,1.738795973,31.57720702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,BTH
