Date,Time,BLOCK,Cblock,lat,lon,ABO,ALF,ARD,BEN,CHN,DAU,DOU,FID,GER,ILA,KAS,KEV,LAF,LAN,MAC,MAS,MOR,MUG,SAM,TAL,TRS,URS,GroupA,GroupB,GroupA_TF,GroupB_TF,Q
10/05/2019,08:15,20n,20N,1.736679962,31.56330002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
13/05/2019,09:00,37f,35F,1.729291985,31.57722998,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,B
14/05/2019,07:45,32l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,B
15/05/2019,09:00,40R,40R,1.74070403,31.581015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,C
16/05/2019,09:45,37n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18/05/2019,07:45,25r,25R,1.740493979,31.56802297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,C
19/05/2019,10:00,25r,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
20/05/2019,08:00,25P,25P,1.739358986,31.56804199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,C
21/05/2019,09:00,25r,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,P
22/05/2019,14:00,25r,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
24/05/2019,09:00,27f,25F,1.72952299,31.56782297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
27/05/2019,08:30,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
28/05/2019,08:15,29l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,C
29/05/2019,09:30,32p,30P,1.739380024,31.57213404,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,B
30/05/2019,08:30,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
31/05/2019,07:30,27h,25H,1.731971009,31.56793102,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
02/06/2019,08:00,35r,35R,1.740344027,31.57725899,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,2,1,1,B
05/06/2019,08:00,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
06/06/2019,08:00,32p,30P,1.739380024,31.57213404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,B
08/06/2019,08:30,30R,30R,1.740334975,31.57222398,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,1,B
10/06/2019,13:45,35r,35R,1.740344027,31.57725899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,C
12/06/2019,09:15,35r,35R,1.740344027,31.57725899,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,1,B
13/06/2019,09:15,35r,35R,1.740344027,31.57725899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,C
14/06/2019,07:45,25p,25P,1.739358986,31.56804199,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,C
15/06/2019,11:45,40r,40R,1.74070403,31.581015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1,1,B
16/06/2019,10:30,35n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,P
17/06/2019,07:45,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18/06/2019,08:30,37f,35F,1.729291985,31.57722998,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,7,5,1,1,B
19/06/2019,09:00,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,P
20/06/2019,08:15,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
21/06/2019,08:00,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,P
22/06/2019,12:15,32l,30L,1.735002995,31.57228701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
23/06/2019,08:00,35n,35N,1.737316987,31.57718296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,B
24/06/2019,08:00,35n,35N,1.737316987,31.57718296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,B
25/06/2019,07:45,29n,25N,1.736929994,31.56783496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,C
26/06/2019,07:45,32n,30N,1.737150019,31.57219699,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,C
27/06/2019,07:45,25n,25N,1.736929994,31.56783496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,C
28/06/2019,08:30,27h,25H,1.731971009,31.56793102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
29/06/2019,09:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
01/07/2019,07:30,27h,25H,1.731971009,31.56793102,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,B
02/07/2019,07:30,30j,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,C
03/07/2019,07:45,32l,30L,1.735002995,31.57228701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,B
04/07/2019,12:45,25l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,C
05/07/2019,07:30,27h,25H,1.731971009,31.56793102,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,B
06/07/2019,07:45,25j,25J,1.733472962,31.567842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
07/07/2019,08:15,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,B
08/07/2019,09:00,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
09/07/2019,07:30,27h,25H,1.731971009,31.56793102,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,B
10/07/2019,07:45,27h,25H,1.731971009,31.56793102,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,1,B
11/07/2019,07:30,27h,25H,1.731971009,31.56793102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
12/07/2019,08:30,22j,20J,1.733401967,31.56338199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,C
16/07/2019,13:15,32p,30P,1.739380024,31.57213404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1,1,1,B
18/07/2019,07:45,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
19/07/2019,08:15,17n,15N,1.736797979,31.55892801,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,2,1,1,B
20/07/2019,07:15,17n,15N,1.736797979,31.55892801,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,C
21/07/2019,08:45,30r,30R,1.740334975,31.57222398,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,B
22/07/2019,07:30,30r,30R,1.740334975,31.57222398,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
23/07/2019,08:15,32r,30R,1.740334975,31.57222398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,C
24/07/2019,08:30,32r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
25/07/2019,10:15,32j,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,B
26/07/2019,10:30,27l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,C
27/07/2019,07:30,27l,25L,1.735076001,31.56786497,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,C
28/07/2019,09:30,27l,25L,1.735076001,31.56786497,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,B
29/07/2019,08:00,27l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,B
30/07/2019,10:30,17n,15N,1.736797979,31.55892801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
01/08/2019,10:00,17N,15N,1.736797979,31.55892801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
02/08/2019,07:45,17n,15N,1.736797979,31.55892801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
03/08/2019,08:00,27l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
04/08/2019,07:30,27l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,B
05/08/2019,12:15,27l,25L,1.735076001,31.56786497,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,C
06/08/2019,12:30,17p,15P,1.738765966,31.55887898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
07/08/2019,08:30,27l,25L,1.735076001,31.56786497,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4,1,1,1,B
09/08/2019,10:00,37r,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,C
10/08/2019,14:15,17h,15H,1.731914012,31.55885903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
12/08/2019,13:00,29f,25F,1.72952299,31.56782297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,B
13/08/2019,14:30,29n,25N,1.736929994,31.56783496,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,B
14/08/2019,10:30,30f,30F,1.729244962,31.57237401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17/08/2019,09:00,30f,30F,1.729244962,31.57237401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,P
19/08/2019,08:00,30d,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,P
20/08/2019,09:15,32r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,C
22/08/2019,10:00,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,C
24/08/2019,08:15,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,P
25/08/2019,08:30,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
27/08/2019,07:15,17j,15J,1.733443039,31.55888996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
28/08/2019,10:00,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
29/08/2019,07:15,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
30/08/2019,11:15,25p,25P,1.739358986,31.56804199,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,8,3,1,1,B
31/08/2019,09:45,25r,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
03/09/2019,07:45,17j,15J,1.733443039,31.55888996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
04/09/2019,09:30,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
05/09/2019,08:15,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
08/09/2019,07:15,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
09/09/2019,07:45,25p,25P,1.739358986,31.56804199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
10/09/2019,08:00,25p,25P,1.739358986,31.56804199,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,B
11/09/2019,12:15,27f,25F,1.72952299,31.56782297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
12/09/2019,10:45,25p,25P,1.739358986,31.56804199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
13/09/2019,07:45,25p,25P,1.739358986,31.56804199,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,B
14/09/2019,07:45,25p,25P,1.739358986,31.56804199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15/09/2019,08:45,25p,25P,1.739358986,31.56804199,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,B
16/09/2019,08:15,17l,15L,1.735025961,31.55892701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,B
17/09/2019,07:45,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,B
18/09/2019,08:15,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
19/09/2019,07:15,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,B
20/09/2019,08:00,17j,15J,1.733443039,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
21/09/2019,08:45,32p,30P,1.739380024,31.57213404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
22/09/2019,08:45,37d,35D,1.727491971,31.57734498,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,0,C
24/09/2019,09:30,30f,30F,1.729244962,31.57237401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
26/09/2019,07:45,27b,25B,1.725720959,31.56794501,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,1,1,B
27/09/2019,08:45,32n,30N,1.737150019,31.57219699,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,C
01/10/2019,12:15,29f,25F,1.72952299,31.56782297,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,C
03/10/2019,08:30,29f,25F,1.72952299,31.56782297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
